employee_id,age,experience_years,education,city,company_size,hours_worked_per_week,certifications,remote_work,performance_rating,salary
9631,26,1,Bachelor,Bangalore,190,41,1,Yes,3.29,667700
9632,47,18,Bachelor,Coimbatore,2029,46,10,Yes,2.5,1874600
9633,42,9,PhD,Pune,1742,56,1,Yes,3.84,1618400
9634,60,24,Master,Delhi,1480,37,0,Yes,3.01,2198100
9635,26,0,Bachelor,Pune,2446,55,3,Yes,3.71,807500
9636,45,10,Bachelor,Bangalore,3456,56,4,No,4.48,1669400
9637,46,17,Master,Bangalore,2429,58,3,No,3.3,1968100
9638,36,8,Bachelor,Hyderabad,2907,57,9,No,4.25,1519800
9639,27,5,Bachelor,Mumbai,1631,30,5,No,2.64,981000
9640,24,0,Bachelor,Mumbai,4328,30,4,Yes,2.26,545700
9641,41,9,Diploma,Delhi,550,41,10,No,2.81,1228900
9642,48,21,Bachelor,Chennai,4457,36,1,Yes,2.77,1995900
9643,43,13,Master,Hyderabad,1451,48,9,No,3.01,1738000
9644,30,8,Diploma,Pune,830,38,8,No,3.89,1234900
9645,44,16,Bachelor,Mumbai,984,36,8,Yes,4.85,1870100
9646,54,16,Bachelor,Chennai,4563,53,5,No,3.81,1909000
9647,29,6,Master,Pune,2828,34,8,No,3.13,1255700
9648,51,18,Bachelor,Pune,848,41,10,No,2.37,1817300
9649,27,6,Bachelor,Kochi,4584,40,1,Yes,3.4,1014400
9650,44,19,Diploma,Pune,2712,31,8,Yes,4.27,2049600
9651,54,17,Master,Mumbai,2560,48,6,No,2.26,1932600
9652,36,4,Bachelor,Hyderabad,3978,51,0,Yes,3.94,1102700
9653,59,21,Bachelor,Chennai,1265,60,4,No,2.09,2018700
9654,45,15,Bachelor,Bangalore,2863,48,10,No,2.29,1811600
9655,50,15,High School,Bangalore,4053,55,0,Yes,2.05,1475400
9656,35,11,Diploma,Pune,2524,57,8,No,2.59,1392200
9657,26,0,Diploma,Pune,4590,53,6,No,3.91,908200
9658,27,0,Bachelor,Delhi,84,55,7,Yes,2.73,590100
9659,56,20,Bachelor,Delhi,4563,42,1,No,4.44,2210300
9660,31,10,Bachelor,Pune,4534,46,9,Yes,4.18,1543800
9661,23,0,Bachelor,Bangalore,4299,52,9,No,4.51,931100
9662,28,5,Master,Kochi,3746,37,9,No,3.8,1270600
9663,22,1,High School,Coimbatore,4314,31,4,Yes,2.66,593700
9664,31,5,PhD,Kochi,1627,33,2,No,4.86,1247300
9665,27,4,Bachelor,Pune,3351,57,7,Yes,4.78,1159200
9666,36,3,Bachelor,Chennai,4283,40,4,Yes,2.83,841200
9667,28,7,Diploma,Pune,731,41,4,Yes,2.26,852800
9668,29,2,High School,Delhi,3811,55,0,Yes,4.02,846700
9669,37,9,High School,Bangalore,2437,46,1,No,2.89,1166000
9670,24,0,High School,Delhi,778,60,6,No,2.05,495400
9671,29,5,Bachelor,Mumbai,1042,30,7,Yes,3.34,927700
9672,30,9,Diploma,Delhi,3682,38,6,No,3.92,1354400
9673,38,7,Bachelor,Mumbai,2442,53,6,Yes,2.49,1127500
9674,39,11,Bachelor,Coimbatore,1124,54,10,No,2.12,1459300
9675,53,21,High School,Pune,4309,57,1,No,2.95,1947100
9676,21,0,High School,Hyderabad,2412,53,8,Yes,2.89,592100
9677,39,10,Bachelor,Mumbai,4649,54,6,No,3.88,1584700
9678,58,25,Bachelor,Coimbatore,358,49,6,No,3.73,2328000
9679,41,11,High School,Chennai,4171,30,7,Yes,3.1,1390800
9680,26,0,Bachelor,Mumbai,1164,48,10,Yes,4.86,1033800
9681,56,17,Master,Chennai,44,48,0,No,2.34,1663000
9682,23,1,Master,Chennai,959,37,3,Yes,3.43,804600
9683,21,0,Bachelor,Bangalore,2463,46,8,Yes,3.39,791700
9684,34,8,Master,Coimbatore,599,49,4,No,4.8,1407700
9685,47,14,Master,Kochi,447,47,8,No,4.66,1876500
9686,22,1,Bachelor,Delhi,4692,42,6,Yes,2.59,846700
9687,41,14,Master,Delhi,1813,54,8,Yes,3.32,1820800
9688,59,25,Bachelor,Chennai,2703,44,9,Yes,4.75,2614700
9689,45,16,Master,Delhi,3031,52,2,Yes,2.12,1682000
9690,37,9,High School,Hyderabad,2802,60,8,Yes,2.76,1267600
9691,53,23,Bachelor,Bangalore,957,30,5,No,3.75,2122100
9692,52,23,Master,Coimbatore,4402,38,1,No,3.17,2260200
9693,54,15,Diploma,Bangalore,3192,35,3,Yes,3.26,1548900
9694,52,19,Master,Mumbai,2131,51,3,Yes,3.33,1975300
9695,39,10,Bachelor,Chennai,2537,51,7,No,4.46,1598700
9696,50,15,Bachelor,Bangalore,2851,56,0,No,3.85,1707000
9697,42,15,Diploma,Kochi,3184,34,5,Yes,4.38,1662400
9698,56,19,Bachelor,Mumbai,2136,58,4,Yes,3.95,2068100
9699,37,6,PhD,Pune,2734,45,8,No,3.15,1392500
9700,27,3,Bachelor,Bangalore,1568,58,0,Yes,3.81,889700
9701,60,23,High School,Coimbatore,1119,30,9,No,3.24,2080500
9702,31,5,Bachelor,Delhi,1181,33,4,No,4.98,1134600
9703,29,5,Bachelor,Kochi,2306,42,7,No,2.7,1041000
9704,46,22,Bachelor,Chennai,3569,52,9,No,2.4,2265200
9705,29,8,Diploma,Delhi,4429,46,5,Yes,3.88,1350900
9706,56,20,Bachelor,Coimbatore,4734,47,10,No,3.44,2266100
9707,37,13,Bachelor,Bangalore,1898,30,1,Yes,2.7,1386300
9708,45,13,Master,Mumbai,4952,35,3,No,2.35,1553700
9709,48,11,Bachelor,Coimbatore,1728,32,3,Yes,2.8,1315800
9710,27,6,High School,Coimbatore,1120,48,3,No,4.19,1099400
9711,57,19,Bachelor,Kochi,4517,57,7,Yes,3.42,2123200
9712,52,18,Master,Mumbai,4162,36,9,Yes,2.42,2013900
9713,46,12,Bachelor,Hyderabad,4323,36,7,No,4.58,1623600
9714,32,8,Diploma,Delhi,3114,41,5,Yes,4.2,1239200
9715,28,0,Bachelor,Mumbai,795,56,0,No,3.45,654700
9716,53,14,Bachelor,Pune,2269,42,2,No,4.08,1760900
9717,24,0,Master,Bangalore,937,54,6,Yes,2.55,845900
9718,53,21,Bachelor,Hyderabad,2967,31,4,Yes,2.9,2028600
9719,29,3,Bachelor,Bangalore,2385,57,8,Yes,3.52,1071200
9720,37,11,Bachelor,Delhi,1666,39,3,Yes,2.16,1231300
9721,46,14,Bachelor,Hyderabad,1912,43,9,Yes,2.66,1645900
9722,55,21,Master,Delhi,115,35,5,Yes,2.45,2010300
9723,56,21,Master,Pune,275,55,5,Yes,3.42,2138100
9724,55,16,Bachelor,Kochi,3476,46,1,No,2.83,1647100
9725,54,22,Master,Kochi,3575,40,9,Yes,3.09,2209500
9726,36,5,High School,Hyderabad,1020,50,2,Yes,4.0,922800
9727,21,0,Diploma,Pune,2798,44,3,No,3.97,712000
9728,34,2,Bachelor,Chennai,627,56,9,Yes,2.47,792000
9729,27,6,Master,Chennai,1862,33,0,No,4.36,1159700
9730,52,21,PhD,Hyderabad,189,57,5,Yes,3.97,2399600
9731,50,22,Bachelor,Bangalore,1292,46,4,No,4.21,2155100
9732,37,9,Master,Hyderabad,679,42,6,No,4.06,1478300
9733,39,13,Bachelor,Mumbai,1550,57,1,No,3.55,1513600
9734,54,19,Bachelor,Coimbatore,2932,35,5,No,3.1,1930200
9735,53,21,Bachelor,Hyderabad,4569,52,9,No,4.46,2485500
9736,56,26,Bachelor,Chennai,162,59,7,Yes,2.29,2390400
9737,31,6,Diploma,Delhi,1884,47,2,Yes,4.75,1032200
9738,27,6,Bachelor,Mumbai,1134,49,4,Yes,2.52,1039800
9739,37,5,PhD,Delhi,2102,48,4,Yes,2.01,1177900
9740,52,18,Bachelor,Coimbatore,3582,50,9,No,3.72,2026200
9741,22,0,Bachelor,Pune,3024,38,2,No,4.72,775200
9742,29,3,Master,Coimbatore,313,45,7,Yes,4.37,1073600
9743,36,6,Bachelor,Kochi,3545,48,4,Yes,3.28,1084200
9744,32,8,Master,Bangalore,2716,57,7,Yes,2.32,1372200
9745,33,11,Diploma,Chennai,2992,30,5,Yes,2.74,1271500
9746,26,3,Diploma,Kochi,360,39,10,Yes,2.06,625100
9747,27,0,Diploma,Hyderabad,4492,54,3,Yes,4.47,774900
9748,56,18,High School,Delhi,2893,42,4,Yes,2.82,1669100
9749,54,22,Master,Kochi,855,54,2,No,2.5,2175100
9750,29,3,Diploma,Coimbatore,1963,37,6,No,2.13,702400
9751,33,1,Bachelor,Delhi,1382,60,4,Yes,3.92,865000
9752,39,9,Diploma,Pune,3703,32,5,Yes,3.1,1089000
9753,50,15,Bachelor,Delhi,3010,49,2,Yes,4.16,1747600
9754,27,5,Bachelor,Pune,3145,58,5,Yes,2.27,914100
9755,36,9,Diploma,Chennai,1981,40,4,No,2.26,1152700
9756,53,23,Master,Bangalore,1707,58,2,Yes,3.11,2304900
9757,42,8,PhD,Chennai,854,31,1,No,4.05,1425800
9758,40,4,Bachelor,Mumbai,1842,44,4,Yes,4.02,1036300
9759,29,5,Bachelor,Kochi,816,47,8,Yes,3.51,1180300
9760,46,16,Master,Bangalore,1187,55,4,No,2.02,1853100
9761,33,8,Master,Chennai,1088,50,1,No,2.17,1201900
9762,58,24,Bachelor,Hyderabad,778,38,1,No,2.31,2094900
9763,26,0,Master,Mumbai,465,35,2,No,4.37,733000
9764,24,0,Bachelor,Kochi,1615,36,10,Yes,2.06,668600
9765,24,1,Diploma,Coimbatore,476,30,7,Yes,4.89,703300
9766,57,19,Diploma,Bangalore,2014,58,6,Yes,4.84,2140600
9767,26,5,Bachelor,Chennai,3318,39,7,No,3.14,1023800
9768,46,18,Bachelor,Bangalore,459,45,6,No,3.36,1919800
9769,39,12,Diploma,Mumbai,308,42,1,No,4.2,1371300
9770,55,18,Master,Kochi,286,56,0,Yes,4.91,1996900
9771,25,0,Bachelor,Pune,1083,60,0,No,3.46,707100
9772,32,2,Bachelor,Mumbai,1893,51,3,Yes,3.94,947500
9773,49,12,Master,Pune,4468,47,3,No,3.64,1730100
9774,47,12,Bachelor,Bangalore,4314,59,8,No,2.93,1579100
9775,21,0,Diploma,Mumbai,1834,33,2,No,2.82,455500
9776,28,5,High School,Pune,3078,35,9,No,3.35,1106400
9777,33,6,Master,Coimbatore,1532,46,10,Yes,4.96,1443100
9778,31,8,Master,Hyderabad,1709,37,10,Yes,3.95,1376800
9779,34,10,Diploma,Hyderabad,1008,60,7,No,4.17,1553800
9780,58,18,Bachelor,Mumbai,3007,35,2,Yes,2.98,1811700
9781,51,18,Bachelor,Mumbai,3027,40,4,Yes,4.11,1893600
9782,35,12,Bachelor,Pune,93,46,1,Yes,2.53,1283300
9783,54,22,Bachelor,Kochi,3681,55,6,No,4.33,2415800
9784,57,18,PhD,Delhi,4970,32,2,No,3.7,2117200
9785,52,20,Diploma,Kochi,1653,41,8,No,4.11,2010200
9786,59,23,Bachelor,Delhi,2894,42,5,No,3.17,2257700
9787,21,0,Master,Hyderabad,3480,46,8,No,2.25,886900
9788,43,10,Bachelor,Coimbatore,4595,32,6,Yes,4.3,1434500
9789,30,6,Bachelor,Chennai,2188,33,5,Yes,3.05,1020600
9790,54,22,Diploma,Hyderabad,483,60,0,No,3.65,2071500
9791,24,0,Bachelor,Mumbai,555,46,1,No,4.79,695200
9792,58,19,Bachelor,Chennai,3919,53,1,No,2.21,1818200
9793,44,13,Master,Kochi,2899,44,2,Yes,2.29,1528000
9794,49,17,Master,Mumbai,1697,56,5,No,3.86,2015700
9795,24,2,Diploma,Kochi,4919,49,8,No,2.01,851800
9796,52,15,Bachelor,Chennai,1877,33,10,Yes,3.12,1644000
9797,59,19,Diploma,Delhi,121,46,10,No,3.57,1831000
9798,37,8,Bachelor,Kochi,4822,43,6,Yes,4.21,1356600
9799,58,25,Master,Mumbai,3106,49,2,No,3.85,2375100
9800,47,13,Bachelor,Mumbai,501,36,5,Yes,3.23,1453300
9801,25,3,High School,Mumbai,2204,37,7,Yes,2.14,692200
9802,35,12,Diploma,Bangalore,1259,31,4,Yes,4.2,1443200
9803,23,0,Bachelor,Bangalore,2779,46,6,Yes,5.0,971100
9804,44,15,Diploma,Bangalore,2023,56,7,Yes,3.67,1745300
9805,36,8,High School,Kochi,1996,45,0,Yes,2.46,1032300
9806,48,11,High School,Mumbai,532,38,2,Yes,2.78,1136100
9807,55,20,Bachelor,Hyderabad,503,38,0,Yes,4.64,2012500
9808,55,23,Bachelor,Chennai,136,50,6,No,3.86,2254000
9809,35,13,Bachelor,Delhi,3978,42,5,Yes,4.57,1708000
9810,59,21,High School,Hyderabad,757,30,7,Yes,4.22,1988200
9811,35,10,Diploma,Coimbatore,972,55,2,Yes,4.8,1370200
9812,40,5,Master,Mumbai,4341,38,1,No,3.7,1227500
9813,48,21,Bachelor,Hyderabad,4390,57,10,No,2.01,2152100
9814,37,5,Bachelor,Pune,2898,36,10,No,4.61,1288400
9815,53,16,Master,Kochi,541,44,10,Yes,2.55,1853000
9816,51,21,Master,Bangalore,732,30,7,Yes,4.33,2201100
9817,37,10,Diploma,Kochi,3937,54,0,Yes,2.08,1138500
9818,52,11,Bachelor,Kochi,2641,48,4,No,3.44,1508600
9819,34,12,Bachelor,Delhi,1541,53,2,Yes,3.74,1471600
9820,48,14,Bachelor,Chennai,3849,32,9,Yes,3.22,1709400
9821,42,11,Master,Mumbai,3269,34,9,No,3.99,1680900
9822,45,9,Bachelor,Bangalore,4761,39,7,Yes,2.95,1420200
9823,58,21,Bachelor,Coimbatore,3176,33,2,No,4.01,1974500
9824,53,18,Bachelor,Chennai,44,31,2,Yes,4.41,1800300
9825,48,13,Bachelor,Coimbatore,577,37,6,No,2.83,1487100
9826,59,27,Diploma,Mumbai,4656,49,7,No,2.24,2416900
9827,40,7,Diploma,Delhi,2859,49,5,No,4.95,1345000
9828,32,8,Bachelor,Pune,943,58,4,Yes,4.56,1345300
9829,45,17,Master,Pune,3887,55,3,Yes,3.86,2045700
9830,53,23,Bachelor,Kochi,197,58,6,Yes,4.04,2272000
9831,22,0,Bachelor,Mumbai,1727,48,0,Yes,4.21,770500
9832,31,5,Master,Bangalore,2141,31,9,No,2.84,1125400
9833,45,13,Bachelor,Bangalore,4467,35,7,No,4.32,1771500
9834,34,13,Master,Bangalore,2487,50,1,No,2.91,1560500
9835,27,3,Bachelor,Kochi,2189,44,2,Yes,4.94,960100
9836,48,17,High School,Kochi,609,38,7,Yes,4.69,1781100
9837,49,13,Bachelor,Chennai,2106,48,8,No,2.21,1516200
9838,27,1,Bachelor,Bangalore,2115,51,6,No,2.72,820100
9839,38,11,Bachelor,Hyderabad,2071,57,0,Yes,2.27,1304400
9840,29,8,Bachelor,Delhi,2953,52,4,Yes,4.39,1402000
9841,32,0,Master,Pune,598,51,2,Yes,2.85,792200
9842,37,8,Bachelor,Delhi,3497,55,0,Yes,4.21,1325400
9843,51,19,Bachelor,Chennai,3174,50,3,Yes,4.81,2077300
9844,56,18,Master,Bangalore,2087,37,9,No,3.24,2092500
9845,23,1,Bachelor,Kochi,3714,47,0,Yes,2.09,638500
9846,25,2,High School,Mumbai,135,35,5,No,3.01,566000
9847,26,5,Master,Pune,5000,59,0,Yes,4.01,1276500
9848,40,11,PhD,Kochi,1410,43,9,No,3.77,1735200
9849,27,1,Bachelor,Delhi,2426,59,7,No,3.8,947800
9850,21,0,Bachelor,Pune,877,48,5,Yes,2.74,641300
9851,52,19,Bachelor,Hyderabad,2208,47,1,Yes,4.56,1951900
9852,29,0,Master,Coimbatore,1065,58,7,No,2.96,841900
9853,28,4,Master,Chennai,167,53,7,Yes,2.35,980000
9854,22,0,Bachelor,Coimbatore,3330,44,6,Yes,3.72,842000
9855,28,3,Bachelor,Pune,2091,52,1,Yes,4.13,962400
9856,29,0,Bachelor,Hyderabad,1662,32,7,No,2.24,616100
9857,27,3,Bachelor,Hyderabad,2519,57,4,Yes,4.51,1160600
9858,48,15,Master,Kochi,2242,59,5,Yes,3.04,1897100
9859,25,0,Master,Coimbatore,621,59,9,No,3.0,930400
9860,28,4,Master,Bangalore,1803,45,1,Yes,2.44,962600
9861,50,15,Diploma,Kochi,4143,41,3,Yes,3.33,1638000
9862,39,10,High School,Mumbai,1577,42,6,No,4.43,1327600
9863,48,14,Bachelor,Kochi,3454,60,4,No,2.14,1623900
9864,57,20,Bachelor,Pune,2065,33,9,No,3.32,2060300
9865,29,4,Master,Mumbai,4320,46,0,No,3.93,1174900
9866,60,20,Diploma,Mumbai,1193,48,1,No,2.22,1690700
9867,53,18,Master,Hyderabad,2493,37,9,Yes,3.9,2115400
9868,28,1,Bachelor,Hyderabad,2217,59,8,Yes,4.06,1041900
9869,60,26,Master,Hyderabad,4710,59,6,No,3.07,2690000
9870,29,1,Bachelor,Kochi,156,45,1,No,4.46,731800
9871,22,1,Master,Hyderabad,4541,59,5,Yes,4.08,996600
9872,33,12,Bachelor,Coimbatore,950,37,7,Yes,3.66,1467700
9873,38,8,Bachelor,Mumbai,1979,40,8,No,3.82,1317400
9874,32,5,Bachelor,Bangalore,1757,39,5,Yes,3.73,944000
9875,56,21,Bachelor,Kochi,2191,40,6,No,4.26,2247800
9876,60,30,Bachelor,Delhi,3638,42,7,No,4.23,2701800
9877,36,8,Bachelor,Chennai,3854,31,4,No,4.39,1373200
9878,34,9,Bachelor,Delhi,4797,54,4,No,2.25,1371200
9879,43,12,Bachelor,Mumbai,278,33,0,No,4.14,1285700
9880,37,5,Bachelor,Chennai,3741,52,3,No,2.06,1020000
9881,49,16,Diploma,Coimbatore,2857,51,0,Yes,4.25,1680800
9882,57,22,Master,Kochi,2707,58,5,Yes,2.86,2283900
9883,25,0,Bachelor,Bangalore,3571,36,5,No,3.49,675200
9884,21,0,Bachelor,Pune,3372,32,6,No,3.12,714900
9885,46,13,Bachelor,Hyderabad,603,42,1,Yes,4.76,1546100
9886,59,19,Bachelor,Hyderabad,2289,34,10,No,3.95,2059900
9887,55,20,Master,Pune,471,31,0,No,4.5,1947400
9888,36,12,High School,Mumbai,1389,35,7,No,3.78,1404300
9889,23,0,Bachelor,Mumbai,2266,37,3,Yes,4.97,758600
9890,50,10,Bachelor,Coimbatore,2110,51,9,Yes,4.47,1550500
9891,30,2,Bachelor,Chennai,1118,36,6,Yes,2.72,758400
9892,48,13,Bachelor,Delhi,2847,32,7,Yes,4.47,1722000
9893,59,21,Master,Delhi,607,51,7,No,2.26,2061100
9894,56,15,Bachelor,Mumbai,2146,58,2,Yes,2.36,1593000
9895,54,20,High School,Coimbatore,2004,33,9,Yes,4.11,1993400
9896,58,21,Bachelor,Kochi,4329,37,2,No,4.46,2048600
9897,51,25,Master,Kochi,4852,59,8,No,4.62,2782600
9898,34,10,Master,Delhi,2076,44,2,Yes,2.62,1313900
9899,24,3,Bachelor,Pune,4515,58,8,No,2.11,1081200
9900,48,12,Diploma,Chennai,1676,38,7,Yes,4.41,1516800
9901,36,9,Bachelor,Chennai,4217,58,1,Yes,3.68,1409500
9902,53,22,Master,Pune,2537,38,4,Yes,4.68,2340300
9903,50,19,Bachelor,Pune,2396,41,3,No,2.97,1889500
9904,35,7,Master,Kochi,4128,51,3,Yes,3.04,1344400
9905,41,13,Bachelor,Kochi,4007,42,5,No,2.81,1622100
9906,46,22,Master,Pune,247,37,7,No,4.65,2330900
9907,23,1,Master,Kochi,1851,49,2,No,3.8,903900
9908,56,20,PhD,Pune,2037,46,3,No,3.98,2291000
9909,50,16,Master,Hyderabad,4347,56,5,Yes,3.32,2033400
9910,52,20,Bachelor,Delhi,4425,46,4,No,3.76,2092200
9911,28,1,Master,Kochi,1947,42,8,Yes,3.07,895600
9912,37,7,Master,Bangalore,3613,31,6,No,3.73,1408500
9913,30,5,High School,Delhi,2888,37,2,Yes,3.9,859600
9914,46,13,Bachelor,Delhi,597,59,9,No,3.29,1686700
9915,27,6,Master,Hyderabad,3242,43,3,No,2.0,1096500
9916,51,21,Diploma,Coimbatore,4146,50,7,No,3.22,2122800
9917,34,6,Diploma,Hyderabad,1722,53,10,Yes,3.07,1183500
9918,31,1,Bachelor,Bangalore,4680,32,8,Yes,4.58,967700
9919,21,0,Bachelor,Mumbai,263,49,6,Yes,4.85,821000
9920,24,2,Bachelor,Hyderabad,3473,41,5,Yes,2.41,801800
9921,49,10,Master,Bangalore,4729,59,5,No,2.3,1493100
9922,46,15,Bachelor,Pune,2733,56,10,No,4.4,2035300
9923,31,3,High School,Kochi,2727,30,1,No,3.41,671300
9924,52,18,Diploma,Coimbatore,3444,57,9,Yes,4.92,2174100
9925,36,13,Diploma,Kochi,2896,52,8,No,4.76,1788500
9926,30,7,Diploma,Bangalore,3473,57,4,No,2.68,1080800
9927,46,12,Bachelor,Chennai,747,60,3,No,2.91,1494500
9928,32,4,High School,Kochi,4088,33,4,Yes,2.51,818700
9929,49,15,Bachelor,Coimbatore,2586,43,8,No,4.85,1937900
9930,40,13,Bachelor,Bangalore,1507,38,9,No,2.8,1612800
9931,40,8,Bachelor,Chennai,4650,47,10,No,4.67,1544900
9932,57,19,Bachelor,Pune,4318,48,3,Yes,4.07,2063300
9933,31,3,PhD,Bangalore,1131,50,3,No,2.47,981100
9934,34,1,Diploma,Coimbatore,3681,45,8,No,2.61,723400
9935,35,8,Bachelor,Coimbatore,2133,37,3,No,4.65,1327000
9936,22,1,PhD,Coimbatore,4354,56,8,No,2.68,1137100
9937,37,11,Diploma,Kochi,3332,37,1,Yes,3.17,1224900
9938,39,9,Bachelor,Chennai,2039,39,9,No,3.16,1382700
9939,23,2,Master,Coimbatore,3115,47,0,No,3.41,924500
9940,37,7,Diploma,Pune,131,43,9,Yes,4.35,1153600
9941,41,11,Bachelor,Bangalore,3182,44,2,Yes,3.87,1416600
9942,48,14,Master,Chennai,1764,51,2,No,2.65,1653000
9943,21,0,Diploma,Chennai,4611,51,6,Yes,3.81,838500
9944,45,13,Diploma,Bangalore,4699,33,10,Yes,2.54,1485400
9945,47,12,Diploma,Pune,3888,50,3,No,3.43,1495800
9946,60,18,PhD,Pune,2470,58,6,Yes,3.84,2260200
9947,56,21,Master,Bangalore,2110,57,7,No,3.82,2306000
9948,33,3,Bachelor,Chennai,2024,58,8,No,4.22,1117800
9949,37,7,Bachelor,Delhi,2083,55,2,Yes,2.37,1099000
9950,38,9,Bachelor,Kochi,1003,48,7,Yes,4.46,1349600
9951,39,14,Bachelor,Bangalore,4136,48,10,Yes,2.47,1652200
9952,23,2,High School,Bangalore,2103,31,7,Yes,3.7,795800
9953,56,26,Diploma,Bangalore,54,31,7,Yes,4.64,2278200
9954,44,9,Bachelor,Coimbatore,3952,37,3,No,2.3,1064100
9955,23,0,Bachelor,Mumbai,2020,54,2,Yes,4.57,800000
9956,33,8,Bachelor,Chennai,4464,56,1,Yes,3.48,1335500
9957,31,4,Bachelor,Pune,833,56,1,No,2.19,768400
9958,36,6,Diploma,Pune,205,43,7,Yes,4.43,1106500
9959,35,1,Master,Kochi,1869,51,1,No,3.33,822000
9960,28,6,Bachelor,Hyderabad,4924,51,3,No,3.52,1190700
9961,58,18,High School,Mumbai,4000,51,7,No,3.76,2061900
9962,31,9,Bachelor,Hyderabad,4468,52,4,Yes,3.56,1346400
9963,56,23,Bachelor,Delhi,4503,58,10,No,3.48,2444600
9964,34,10,Bachelor,Mumbai,1580,43,8,Yes,2.44,1306400
9965,25,2,Bachelor,Chennai,2625,35,10,Yes,2.99,832300
9966,32,2,Diploma,Hyderabad,1878,55,4,Yes,3.84,839200
9967,59,23,Bachelor,Kochi,2645,56,0,Yes,2.04,2117100
9968,54,18,Bachelor,Chennai,3077,40,10,No,3.35,2061900
9969,28,3,PhD,Kochi,4644,53,1,No,2.2,1164900
9970,59,20,High School,Kochi,2531,39,4,No,2.39,1734700
9971,37,15,PhD,Coimbatore,2513,43,6,Yes,2.91,1966400
9972,48,16,Master,Coimbatore,2594,35,0,No,4.68,1824700
9973,40,3,Diploma,Bangalore,1975,38,3,Yes,4.52,827300
9974,56,22,Bachelor,Kochi,206,45,6,Yes,3.15,2100800
9975,22,0,Master,Chennai,1777,58,6,No,2.0,843200
9976,46,15,Diploma,Coimbatore,1551,37,10,Yes,2.38,1516900
9977,23,0,Master,Mumbai,1254,60,7,Yes,2.97,902400
9978,46,19,Master,Mumbai,3796,45,1,No,4.78,2202700
9979,34,6,Bachelor,Mumbai,4301,30,5,No,2.19,1051100
9980,53,22,Bachelor,Bangalore,3983,44,0,No,3.18,2150200
9981,32,2,Diploma,Pune,1111,55,3,No,2.35,629500
9982,39,11,Master,Delhi,2471,39,3,Yes,2.86,1370600
9983,54,18,Bachelor,Bangalore,3579,47,2,No,3.65,1905900
9984,32,6,Master,Kochi,3015,59,0,Yes,2.2,1116300
9985,35,5,Master,Chennai,4620,58,3,Yes,4.2,1340700
9986,51,17,Master,Mumbai,2354,46,9,Yes,3.14,2077500
9987,56,20,Bachelor,Mumbai,1403,60,6,Yes,4.2,2140400
9988,22,0,PhD,Delhi,3301,41,7,No,2.3,961000
9989,22,0,Master,Pune,2142,43,9,Yes,3.81,929400
9990,45,16,Bachelor,Kochi,1657,56,3,No,2.46,1681900
9991,32,4,Bachelor,Hyderabad,3141,46,1,Yes,4.8,1102900
9992,48,16,Bachelor,Chennai,1609,50,6,Yes,2.5,1734600
9993,41,15,Bachelor,Delhi,1713,45,3,Yes,2.63,1654900
9994,39,12,Master,Chennai,2106,45,6,No,4.89,1852500
9995,37,13,Diploma,Kochi,4145,30,8,No,4.52,1628000
9996,35,13,High School,Delhi,1368,36,3,No,2.57,1330100
9997,28,4,Bachelor,Bangalore,2989,35,2,No,3.12,955700
9998,41,15,Bachelor,Delhi,4033,45,6,Yes,3.31,1806700
9999,53,21,Master,Bangalore,107,30,10,Yes,4.72,2270300
10000,29,8,Diploma,Delhi,4337,43,3,No,2.72,1207400
10001,55,16,High School,Mumbai,4286,55,9,Yes,2.91,1802400
10002,57,22,Bachelor,Kochi,2285,41,7,Yes,3.98,2120800
10003,30,9,Master,Bangalore,2567,58,8,Yes,2.77,1434000
10004,44,13,Diploma,Mumbai,3024,31,5,No,4.1,1564600
10005,44,14,Bachelor,Coimbatore,3422,35,3,No,2.42,1615000
10006,54,13,Bachelor,Chennai,3823,33,3,No,4.48,1641400
10007,59,21,Bachelor,Mumbai,2035,40,6,No,4.68,2190800
10008,27,4,Bachelor,Delhi,4889,39,3,No,3.83,990300
10009,49,13,Bachelor,Coimbatore,570,51,5,Yes,4.99,1714400
10010,52,21,Bachelor,Chennai,3527,34,7,No,2.43,2192500
10011,50,21,Bachelor,Kochi,4876,55,4,No,4.1,2310100
10012,25,4,Bachelor,Chennai,3872,53,3,Yes,2.36,995800
10013,37,12,Bachelor,Chennai,72,43,8,Yes,4.01,1486100
10014,48,20,Bachelor,Hyderabad,1830,30,9,Yes,4.63,2233700
10015,48,16,Bachelor,Pune,524,42,5,No,4.01,1788000
10016,36,9,Diploma,Kochi,4345,57,5,Yes,2.13,1319300
10017,29,4,Bachelor,Kochi,2603,45,2,Yes,3.29,930000
10018,21,0,Bachelor,Delhi,510,49,9,Yes,4.97,987300
10019,57,20,Master,Delhi,2556,52,10,Yes,2.88,2182000
10020,45,14,Bachelor,Delhi,3583,41,2,No,4.68,1693700
10021,32,4,High School,Pune,2263,34,0,No,3.05,761400
10022,51,20,Diploma,Pune,160,57,6,Yes,2.32,1805600
10023,41,9,High School,Mumbai,1197,54,2,No,3.48,1227100
10024,59,23,PhD,Hyderabad,210,52,5,No,2.88,2436000
10025,33,5,Master,Hyderabad,4874,38,3,Yes,4.67,1266700
10026,32,7,Diploma,Chennai,1731,40,4,Yes,2.97,996600
10027,56,18,Bachelor,Chennai,600,36,2,No,2.82,1786900
10028,52,19,Master,Mumbai,3958,30,9,No,3.96,2280000
